,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29
0,0.0,0.008495002053678036,0.00648898258805275,0.005718592554330826,0.004446002189069986,0.003085101256147027,0.0025789414066821337,0.0023735733702778816,0.00238517252728343,0.0024619661271572113,0.0022019625175744295,0.0024174959398806095,0.002593757351860404,0.0030724951066076756,0.0036367170978337526,0.00440206378698349,0.005316596012562513,0.005790183320641518,0.007538204547017813,0.009352011606097221,0.0105064045637846,0.01319247018545866,0.017342014238238335,0.02145528420805931,0.028884802013635635,0.03874308988451958,0.05729911848902702,0.10132534056901932,3.7856805324554443
1,0.0,0.007633495610207319,0.006105493754148483,0.0055028642527759075,0.004264248069375753,0.0030400517862290144,0.002536587417125702,0.0023880889639258385,0.0023477363865822554,0.002342903520911932,0.0021953945979475975,0.002380780875682831,0.002567664487287402,0.003077263943850994,0.0036414945498108864,0.004143345635384321,0.005132276564836502,0.005668779369443655,0.007560168392956257,0.00928285252302885,0.010396755300462246,0.013713598251342773,0.017861897125840187,0.021887242794036865,0.030748430639505386,0.039650462567806244,0.05768449231982231,0.11158565431833267,4.092308044433594
2,0.0,0.009343714453279972,0.0070382701233029366,0.006223387084901333,0.004841815214604139,0.0033950197976082563,0.002793232211843133,0.0025265924632549286,0.002518239663913846,0.0025934239383786917,0.002346522407606244,0.0025482107885181904,0.0027367849834263325,0.003227733541280031,0.003737495979294181,0.004465908277779818,0.005378119647502899,0.005959735251963139,0.007397838868200779,0.009172475896775723,0.010001285932958126,0.0126901064068079,0.016843697056174278,0.02029481716454029,0.028338493779301643,0.0372152104973793,0.05520521476864815,0.10168556869029999,3.737313747406006
3,0.0,0.009265909902751446,0.0069330050610005856,0.00608205096796155,0.00470601674169302,0.003233744064345956,0.0026780678890645504,0.0024728993885219097,0.0025902576744556427,0.002501639537513256,0.0022924309596419334,0.0025060358457267284,0.002666231244802475,0.003152561606839299,0.003701711306348443,0.004201624542474747,0.005056524649262428,0.0057775769382715225,0.007566961459815502,0.009305675514042377,0.010523977689445019,0.012477053329348564,0.017100952565670013,0.020438797771930695,0.028091564774513245,0.03735167160630226,0.05700285732746124,0.09725487232208252,3.497973680496216
4,0.0,0.009864214807748795,0.007471165154129267,0.006596038583666086,0.005109820980578661,0.003515290329232812,0.0029335857834666967,0.002707292791455984,0.002675267867743969,0.0027317472267895937,0.002518197288736701,0.002802835311740637,0.0029081059619784355,0.003484439104795456,0.0040674093179404736,0.0046081566251814365,0.005348089151084423,0.005915378220379353,0.007709369994699955,0.009180321358144283,0.009894906543195248,0.012460960075259209,0.01708223856985569,0.020791929215192795,0.02816951647400856,0.038483645766973495,0.05765579640865326,0.102122962474823,3.768519163131714
5,0.0,0.007275162264704704,0.005768210627138615,0.005094627849757671,0.004064137581735849,0.0028257733210921288,0.0023348117247223854,0.002156729344278574,0.0022897960152477026,0.002239581197500229,0.0020916478242725134,0.00234427023679018,0.0024700621142983437,0.002928391797468066,0.003438370767980814,0.004092328250408173,0.004865760914981365,0.005577140022069216,0.007283066865056753,0.0089383814483881,0.010092259384691715,0.01301527675241232,0.017262756824493408,0.02212689258158207,0.030362026765942574,0.038433656096458435,0.05696790665388107,0.0971614420413971,3.414130926132202
6,0.0,0.007874644361436367,0.0060665966011583805,0.005333148408681154,0.004206209443509579,0.0028868375811725855,0.0024012692738324404,0.0022903033532202244,0.0023905818816274405,0.0023052035830914974,0.002182762138545513,0.0023754830472171307,0.0025814573746174574,0.003018520539626479,0.003569522174075246,0.004287991672754288,0.004917709622532129,0.00564591446891427,0.0074644265696406364,0.009120465256273746,0.010434146039187908,0.013185828924179077,0.017854241654276848,0.021562689915299416,0.03038669377565384,0.03922249376773834,0.06068873032927513,0.10230787098407745,3.3870043754577637
7,0.0,0.009978682734072208,0.007595880888402462,0.0066667343489825726,0.005117224529385567,0.0035270892549306154,0.0028414379339665174,0.002757555339485407,0.0026936891954392195,0.0028352923691272736,0.0025788380298763514,0.0027970734518021345,0.0030053069349378347,0.003395307809114456,0.004007528070360422,0.0045777130872011185,0.005357925780117512,0.005876030307263136,0.007610212545841932,0.00966884009540081,0.010557707399129868,0.01284349150955677,0.017706960439682007,0.020920297130942345,0.029211904853582382,0.0396239347755909,0.05953970551490784,0.10349313914775848,3.346825122833252
8,0.0,0.010114462114870548,0.007695239968597889,0.0068270922638475895,0.005304668098688126,0.003677352797240019,0.002995826303958893,0.002797380555421114,0.0027422381099313498,0.0028092293068766594,0.0026082450058311224,0.002805920783430338,0.0029188061598688364,0.00349271297454834,0.004066915716975927,0.004686994478106499,0.005328724626451731,0.006017854902893305,0.0074600460939109325,0.009242873638868332,0.010337620973587036,0.012707219459116459,0.01714841090142727,0.02107088640332222,0.02893209457397461,0.03912360221147537,0.06039422005414963,0.10858818143606186,4.115793228149414
9,0.0,0.009548339061439037,0.007235630415380001,0.00637952983379364,0.004905725829303265,0.003439935389906168,0.0027994413394480944,0.002627796959131956,0.0025619063526391983,0.002516639418900013,0.0023677810095250607,0.0026426741387695074,0.0027491513174027205,0.003298114985227585,0.003905230201780796,0.004558184649795294,0.005470938980579376,0.0059438166208565235,0.0077979424968361855,0.009528445079922676,0.010464838705956936,0.013264438137412071,0.017078595235943794,0.021427949890494347,0.028262250125408173,0.037984687834978104,0.05646025389432907,0.10214421898126602,3.812458038330078
