,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29
0,0.0,10.646538734436035,13.833389282226562,9.928678512573242,7.8578104972839355,4.803370475769043,3.445856809616089,3.1622958183288574,2.669769525527954,2.549164295196533,2.111076831817627,1.7402342557907104,1.6700338125228882,1.9445799589157104,2.3562369346618652,2.268003463745117,2.529218912124634,2.2541213035583496,2.833150625228882,3.123272657394409,3.5086827278137207,3.880110263824463,5.8606696128845215,8.460517883300781,12.067859649658203,13.858628273010254,33.601680755615234,162.6961669921875,13201.794921875
1,0.0,8.3651762008667,10.283652305603027,8.760658264160156,6.137142181396484,4.25199031829834,2.723226308822632,2.5415332317352295,2.125206708908081,2.211881399154663,1.7324258089065552,1.5361639261245728,1.5383845567703247,1.719342589378357,1.9803112745285034,2.030043840408325,2.072826385498047,2.0436363220214844,2.250441551208496,2.667355537414551,3.123969793319702,3.4552066326141357,5.37601900100708,7.5336503982543945,10.21021556854248,11.446477890014648,26.935277938842773,134.4639129638672,11478.390625
2,0.0,11.851970672607422,14.642748832702637,10.952360153198242,7.812379360198975,5.10765266418457,3.7258691787719727,3.843198537826538,2.9102416038513184,2.844709634780884,2.2460498809814453,1.9983618259429932,1.8298492431640625,1.9726272821426392,2.580706834793091,2.6591031551361084,2.456498861312866,2.432802438735962,2.9154365062713623,3.244462013244629,3.72526216506958,3.9016292095184326,5.777194499969482,8.56131649017334,11.18942928314209,14.255528450012207,36.47626495361328,162.70079040527344,13696.873046875
3,0.0,12.492871284484863,14.825813293457031,11.950287818908691,8.524686813354492,5.401620388031006,3.7313380241394043,3.7273993492126465,3.0597083568573,3.1502256393432617,2.1974475383758545,2.1122970581054688,1.8370176553726196,2.104494333267212,2.48117733001709,2.5912365913391113,2.779223918914795,2.561617374420166,3.039548873901367,3.469761371612549,3.6405844688415527,4.193074703216553,6.579418182373047,9.349918365478516,13.523801803588867,14.899831771850586,37.49202346801758,178.1931610107422,16975.9375
4,0.0,15.082090377807617,18.7989444732666,12.668054580688477,9.786900520324707,6.432349681854248,4.6764445304870605,4.140549659729004,3.294644594192505,3.2651374340057373,2.602304697036743,2.2594332695007324,2.268916130065918,2.3138813972473145,2.8382482528686523,2.87253999710083,2.9210257530212402,2.9318947792053223,3.3453657627105713,3.5427961349487305,4.275365352630615,4.73310661315918,7.252418518066406,10.615148544311523,13.384830474853516,17.51126480102539,42.00528335571289,217.21397399902344,18306.474609375
5,0.0,8.45207691192627,10.503737449645996,8.115029335021973,5.237227916717529,3.5547544956207275,2.3154218196868896,2.335949659347534,2.0213565826416016,2.1584839820861816,1.6509897708892822,1.5226656198501587,1.4757012128829956,1.6571507453918457,1.9379844665527344,2.021015167236328,2.061424493789673,2.0677573680877686,2.527517795562744,2.734417676925659,3.000819683074951,3.5292305946350098,5.437216281890869,7.180943012237549,10.09933853149414,12.218472480773926,27.94198989868164,136.39634704589844,12080.9990234375
6,0.0,8.910232543945312,11.996939659118652,8.94083309173584,6.488813877105713,4.463469982147217,2.9683892726898193,2.618741750717163,2.204202175140381,2.3393590450286865,1.711830973625183,1.6825381517410278,1.6570591926574707,1.7205311059951782,1.979392409324646,2.232422351837158,2.188728094100952,2.0910050868988037,2.510288715362549,2.844393491744995,2.964714765548706,3.6180975437164307,5.4357590675354,7.254585266113281,9.866521835327148,12.090065956115723,29.74183464050293,132.7754364013672,12334.8916015625
7,0.0,14.804651260375977,18.536277770996094,14.205155372619629,9.546947479248047,6.655190944671631,4.394944190979004,4.531373023986816,3.606771945953369,3.7473864555358887,2.923276901245117,2.7460289001464844,2.4875710010528564,2.704852819442749,3.4393253326416016,3.4421491622924805,3.3350107669830322,3.234004497528076,3.528512954711914,4.027321815490723,4.626502513885498,5.4170918464660645,8.249457359313965,11.653696060180664,16.329055786132812,18.869070053100586,44.975276947021484,224.16954040527344,19048.205078125
8,0.0,14.874367713928223,19.41748046875,15.353742599487305,10.554763793945312,7.1514105796813965,5.063902378082275,4.322181701660156,3.7462265491485596,3.835658311843872,2.9784371852874756,2.511535406112671,2.6661245822906494,2.889932155609131,3.8221969604492188,3.626098394393921,3.821157932281494,3.66611647605896,4.105224132537842,4.620590686798096,5.437545299530029,5.949521541595459,9.438387870788574,12.64883041381836,15.590770721435547,21.4747371673584,49.99433898925781,245.19187927246094,22261.640625
9,0.0,12.262225151062012,15.439807891845703,10.754916191101074,8.053695678710938,5.383036136627197,3.4675679206848145,3.6274921894073486,2.907864809036255,2.8555002212524414,2.138062000274658,2.0053584575653076,1.9270005226135254,2.1495184898376465,2.439561367034912,2.37959361076355,2.4302403926849365,2.28366756439209,2.878660202026367,2.9440581798553467,3.6332647800445557,3.9102423191070557,6.2102813720703125,8.407256126403809,11.372212409973145,15.07292652130127,33.4664306640625,153.387939453125,14763.53515625
10,0.0,10.979188919067383,15.880903244018555,10.793244361877441,8.669425964355469,5.558062553405762,4.0370354652404785,3.501828670501709,2.957566738128662,2.7659850120544434,2.363054037094116,2.0974302291870117,1.8954544067382812,1.9924077987670898,2.580167531967163,2.6093063354492188,2.4889605045318604,2.5278351306915283,2.830826997756958,3.396454334259033,3.642540693283081,4.12244176864624,6.4638495445251465,8.797161102294922,12.196948051452637,13.812965393066406,34.073089599609375,178.86134338378906,14051.7451171875
11,0.0,12.103110313415527,17.17382049560547,11.913107872009277,9.514904975891113,6.2239532470703125,4.1329755783081055,3.826446533203125,3.1046109199523926,2.9053866863250732,2.530518054962158,2.1001853942871094,1.9974098205566406,2.4521291255950928,2.701472759246826,2.7321417331695557,2.859849691390991,2.5288736820220947,3.1362009048461914,3.5574231147766113,3.931368350982666,4.531618595123291,7.2720112800598145,9.614352226257324,13.039155006408691,16.311241149902344,40.153072357177734,196.68209838867188,15200.2578125
