,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29
0,0.0,0.0007986588752828538,0.0015016596298664808,0.0024225644301623106,8.121719360351562,9.5859956741333,8.534473419189453,8.867670059204102,8.843097686767578,8.879207611083984,9.223858833312988,8.887044906616211,9.545092582702637,10.028585433959961,10.827486038208008,9.668079376220703,9.95307445526123,10.426112174987793,10.199371337890625,10.40550422668457,10.569177627563477,11.004236221313477,10.610970497131348,9.468624114990234,11.33480167388916,11.493354797363281,11.210013389587402,5.234948635101318,3.3363449573516846
1,0.0,0.0007221382111310959,0.0014568937476724386,0.0023063221015036106,9.017840385437012,8.873564720153809,9.874342918395996,9.020893096923828,9.278297424316406,9.012943267822266,9.329042434692383,8.885446548461914,9.61226749420166,10.563173294067383,9.952900886535645,9.66012191772461,10.394180297851562,10.689066886901855,10.451077461242676,10.897104263305664,9.915510177612305,10.469058990478516,10.512104034423828,10.938386917114258,12.026387214660645,11.566006660461426,11.692267417907715,5.850245952606201,4.332592964172363
2,0.0,0.0008340731146745384,0.0016492486465722322,0.0027751405723392963,8.1920747756958,8.698744773864746,8.840676307678223,9.282336235046387,9.092668533325195,8.824984550476074,9.297354698181152,9.346595764160156,9.28870964050293,10.2642183303833,9.824657440185547,10.283092498779297,9.802068710327148,10.730960845947266,9.781819343566895,10.934257507324219,10.40461540222168,11.30270004272461,11.211906433105469,11.437500953674316,12.016626358032227,12.251791000366211,12.130488395690918,5.690563678741455,3.4196159839630127
3,0.0,0.0009015583200380206,0.0018503759056329727,0.0029420750215649605,7.700521945953369,9.265908241271973,9.494547843933105,9.053674697875977,9.005393028259277,8.885208129882812,8.60383415222168,9.1142578125,10.343563079833984,11.239066123962402,10.332047462463379,9.861655235290527,10.730707168579102,11.192559242248535,9.778664588928223,9.944734573364258,9.948736190795898,10.554519653320312,10.403826713562012,11.274749755859375,11.850829124450684,11.775838851928711,10.980375289916992,5.446615695953369,3.5825719833374023
4,0.0,0.0009173778234981,0.0018951059319078922,0.003020471427589655,7.945525646209717,8.658514022827148,8.538178443908691,9.006326675415039,9.284056663513184,9.40701961517334,8.460925102233887,9.23529052734375,8.949776649475098,10.428828239440918,10.0238618850708,10.435906410217285,10.018656730651855,10.874367713928223,10.231430053710938,10.30186939239502,10.149938583374023,11.01228141784668,10.666486740112305,10.468470573425293,11.971498489379883,11.402556419372559,11.118830680847168,6.4311323165893555,4.198179721832275
5,0.0,0.0007640460971742868,0.0015240954235196114,0.002345323096960783,8.81141471862793,9.249722480773926,9.110895156860352,8.871570587158203,9.36769962310791,8.771968841552734,8.369355201721191,9.127914428710938,10.23483657836914,9.589306831359863,9.66029167175293,10.288043022155762,9.704936027526855,9.679352760314941,9.417420387268066,10.580455780029297,10.560656547546387,9.977359771728516,10.371490478515625,11.776115417480469,12.18220329284668,11.84876823425293,11.624531745910645,5.358142375946045,3.7865655422210693
6,0.0,0.000774216721765697,0.0014583459123969078,0.0023198043927550316,8.163824081420898,9.073918342590332,8.489030838012695,8.660033226013184,8.78288459777832,8.628870010375977,8.554170608520508,8.64329719543457,10.071953773498535,10.668270111083984,10.665452003479004,10.525899887084961,10.14282512664795,10.172752380371094,10.629773139953613,10.903715133666992,10.539677619934082,11.078115463256836,10.716964721679688,10.807098388671875,11.627426147460938,12.14344310760498,10.900960922241211,5.893076419830322,3.8462326526641846
7,0.0,0.0009473988320678473,0.0018740986706689,0.0030400617979466915,8.293444633483887,9.341557502746582,8.386279106140137,9.020305633544922,9.47500228881836,9.019145965576172,9.405043601989746,9.892926216125488,9.380318641662598,10.01956844329834,10.194031715393066,10.448854446411133,10.417160987854004,10.525641441345215,10.374971389770508,10.824807167053223,10.766633033752441,11.462674140930176,10.676796913146973,10.552144050598145,11.41866683959961,12.99190902709961,12.046305656433105,6.520919322967529,3.8287642002105713
8,0.0,0.0009516908903606236,0.0020075079519301653,0.0032096991781145334,8.299979209899902,8.813045501708984,8.984959602355957,8.818638801574707,9.210901260375977,8.544670104980469,8.794675827026367,9.229141235351562,9.482943534851074,9.8031644821167,9.991994857788086,10.236675262451172,9.682750701904297,10.599679946899414,10.183332443237305,10.93830680847168,10.324670791625977,10.851431846618652,10.77553653717041,11.435840606689453,11.139851570129395,12.143065452575684,11.54021167755127,5.857427597045898,3.50989031791687
9,0.0,0.000859963009133935,0.0017966448795050383,0.0029475484043359756,8.468071937561035,8.884711265563965,9.161998748779297,8.63371753692627,9.637480735778809,9.421762466430664,9.22304630279541,8.90831470489502,10.332832336425781,9.431355476379395,9.953277587890625,10.078750610351562,9.508613586425781,10.378935813903809,10.342228889465332,10.160041809082031,10.835908889770508,10.505939483642578,10.353703498840332,10.491764068603516,10.798810958862305,11.88742446899414,11.262262344360352,5.444517612457275,3.1747398376464844
