,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29
0,0.0,0.0008955747471190989,0.0017249095253646374,0.0031024550553411245,8.204678535461426,9.36676025390625,8.564857482910156,9.256628036499023,8.64204216003418,8.829309463500977,8.737658500671387,9.602139472961426,9.285313606262207,10.001837730407715,10.198724746704102,9.80704116821289,10.807133674621582,10.450407981872559,11.394830703735352,10.78950023651123,10.27457046508789,10.632195472717285,10.955138206481934,11.300453186035156,13.245474815368652,15.205961227416992,16.797943115234375,12.932279586791992,9.124844551086426
1,0.0,0.0008203876204788685,0.001609833911061287,0.0028710828628391027,8.617193222045898,9.016683578491211,8.108685493469238,9.114933967590332,9.769511222839355,9.003557205200195,9.536343574523926,9.052762031555176,9.077136993408203,9.161870002746582,10.496598243713379,10.282364845275879,10.538707733154297,11.332428932189941,10.128360748291016,10.835382461547852,11.113810539245605,10.503345489501953,11.869207382202148,11.565469741821289,12.906328201293945,14.89382266998291,17.932180404663086,15.769305229187012,11.204931259155273
2,0.0,0.0009754282073117793,0.0018398328684270382,0.003300565294921398,8.305572509765625,9.679397583007812,9.418980598449707,9.743115425109863,9.170317649841309,9.238133430480957,8.865106582641602,8.201290130615234,9.008377075195312,9.504204750061035,9.819580078125,10.389267921447754,10.446208953857422,10.761629104614258,10.56627368927002,10.8539400100708,11.21860408782959,11.87118911743164,11.210944175720215,11.839019775390625,13.037734031677246,13.520424842834473,17.422470092773438,14.29885482788086,10.118925094604492
3,0.0,0.0010389891685917974,0.002019349252805114,0.0035935440100729465,9.663262367248535,9.488923072814941,7.980422019958496,9.58981704711914,8.357630729675293,9.517969131469727,8.592507362365723,8.958808898925781,10.639561653137207,10.254414558410645,9.782713890075684,9.665376663208008,9.605386734008789,9.706262588500977,10.48442268371582,9.965998649597168,10.402054786682129,10.306013107299805,11.57631778717041,11.610526084899902,12.713223457336426,15.236186027526855,18.860294342041016,16.669456481933594,11.3414888381958
4,0.0,0.0010901225032284856,0.00209463806822896,0.004004226997494698,8.368671417236328,9.741730690002441,8.726701736450195,9.222260475158691,8.973766326904297,9.10403060913086,8.770485877990723,9.394771575927734,9.530635833740234,9.969843864440918,9.961172103881836,9.955706596374512,10.561552047729492,11.08269214630127,10.436029434204102,10.960996627807617,11.707743644714355,10.834110260009766,11.750158309936523,12.46852970123291,13.762027740478516,16.015981674194336,21.392459869384766,19.115875244140625,12.266526222229004
5,0.0,0.0008552749641239643,0.0016508653061464429,0.002894005039706826,7.942848205566406,9.57132339477539,8.73132038116455,8.84546947479248,8.825316429138184,8.570928573608398,9.224098205566406,8.859681129455566,9.685964584350586,10.250940322875977,9.913374900817871,10.037090301513672,10.950936317443848,10.3265962600708,11.112626075744629,10.115490913391113,11.49217414855957,11.308282852172852,11.021224975585938,11.353389739990234,13.301870346069336,14.598932266235352,16.167190551757812,13.01842975616455,9.539746284484863
6,0.0,0.0008716738666407764,0.0016377817373722792,0.002868827898055315,8.213436126708984,9.509787559509277,8.894416809082031,9.340449333190918,8.938565254211426,9.353836059570312,8.453514099121094,9.031980514526367,9.873818397521973,10.303648948669434,9.807662010192871,9.895649909973145,10.26206111907959,10.035543441772461,10.630171775817871,10.508807182312012,10.239555358886719,11.912651062011719,12.622330665588379,11.27550220489502,12.84106159210205,14.396161079406738,16.45405387878418,14.98263168334961,10.786262512207031
7,0.0,0.0010581820970401168,0.0020981680136173964,0.003574679372832179,9.048134803771973,8.3356294631958,9.493335723876953,8.750837326049805,9.00960636138916,9.469223976135254,8.989890098571777,8.963397026062012,9.601737022399902,9.634464263916016,9.875250816345215,10.973015785217285,10.27861499786377,9.724723815917969,11.149572372436523,11.054967880249023,10.543654441833496,10.115410804748535,11.41357135772705,11.688334465026855,13.548954010009766,15.913924217224121,19.648286819458008,18.059282302856445,13.274504661560059
8,0.0,0.0011104474542662501,0.0020921246614307165,0.0038005984388291836,8.12280559539795,9.616059303283691,9.167765617370605,8.552391052246094,9.127239227294922,9.200759887695312,9.706257820129395,8.767641067504883,9.612031936645508,10.453118324279785,10.759358406066895,10.057713508605957,10.335264205932617,11.1140775680542,10.24433708190918,10.242574691772461,10.832679748535156,10.644121170043945,10.846385955810547,11.551740646362305,12.061325073242188,14.497032165527344,19.375732421875,17.197887420654297,9.380107879638672
9,0.0,0.0009601135971024632,0.0019260586705058813,0.0035415454767644405,8.446598052978516,9.550859451293945,9.72138786315918,9.090079307556152,9.236396789550781,7.888705730438232,8.952836036682129,8.963212966918945,9.492573738098145,10.332684516906738,10.022104263305664,9.803406715393066,9.862845420837402,10.103362083435059,11.258354187011719,10.660504341125488,11.17391300201416,11.257844924926758,9.99234676361084,11.823201179504395,13.141617774963379,13.546069145202637,17.075227737426758,13.378713607788086,8.06209659576416
