,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37
0,0.0,0.004458680283278227,0.022684747353196144,0.06351544708013535,0.2073291689157486,0.5629145503044128,1.0794485807418823,11.504640579223633,11.266603469848633,11.968831062316895,13.016094207763672,13.246755599975586,14.290070533752441,18.379655838012695,18.65495491027832,22.09377098083496,22.77584457397461,21.339488983154297,25.20639419555664,24.3370304107666,32.084434509277344,35.88090896606445,34.499778747558594,45.53307342529297,60.35615921020508,110.76080322265625,129.88609313964844,176.8112335205078,202.19679260253906,308.06976318359375,369.28265380859375,560.0185546875,823.515625,1296.5133056640625,1698.4710693359375,4240.53564453125,127.84532928466797
1,0.0,0.003756680991500616,0.02019965462386608,0.053606078028678894,0.17674779891967773,0.4409351646900177,0.8723330497741699,10.944622039794922,10.797857284545898,11.849737167358398,12.430190086364746,14.068342208862305,13.691877365112305,15.713955879211426,18.33746910095215,17.03267478942871,19.046323776245117,19.2269344329834,23.597145080566406,21.83431053161621,28.792329788208008,31.59183692932129,31.84516143798828,44.65544891357422,63.494529724121094,101.8796615600586,129.04420471191406,158.25025939941406,187.3948211669922,292.018798828125,352.064208984375,530.0496215820312,761.8137817382812,1096.683349609375,1657.23095703125,3563.650634765625,101.52383422851562
2,0.0,0.004833243787288666,0.024676669389009476,0.07828161865472794,0.2566807270050049,0.558360755443573,1.2400752305984497,10.835025787353516,12.487412452697754,13.464781761169434,13.44990062713623,14.319082260131836,14.052301406860352,18.847118377685547,20.331279754638672,22.166648864746094,23.63680648803711,210.54531860351562,219.2432861328125,209.73216247558594,226.048095703125,234.461669921875,220.96498107910156,222.7347869873047,252.35906982421875,296.52545166015625,355.70458984375,371.2205810546875,415.00604248046875,477.277587890625,584.55615234375,825.775390625,1037.9686279296875,1364.7735595703125,1974.5147705078125,4421.18408203125,146.04823303222656
3,0.0,0.005027382634580135,0.025349881500005722,0.07780200242996216,0.2444409281015396,0.6854116916656494,1.2907545566558838,10.179211616516113,11.526277542114258,12.913469314575195,13.337852478027344,13.968367576599121,14.557875633239746,19.547657012939453,20.99636459350586,23.03594207763672,25.151939392089844,24.499130249023438,27.9525146484375,28.793212890625,33.524627685546875,35.56629180908203,38.30351638793945,50.09954071044922,71.83061981201172,121.11636352539062,153.33905029296875,202.53550720214844,280.27069091796875,352.0120849609375,453.080322265625,758.9671630859375,987.1444091796875,1465.2813720703125,1899.337646484375,4587.486328125,158.00169372558594
4,0.0,0.005555239971727133,0.02896844781935215,0.08759856224060059,0.26929131150245667,0.6813982129096985,1.3645517826080322,10.922896385192871,12.459775924682617,12.972539901733398,13.306160926818848,14.24372386932373,15.295516014099121,20.430326461791992,22.937957763671875,24.308979034423828,25.531234741210938,25.64335060119629,29.491806030273438,29.610904693603516,37.88761520385742,43.479942321777344,42.74178695678711,58.916900634765625,80.87261199951172,131.879638671875,179.69078063964844,205.2295684814453,271.75006103515625,379.0959167480469,465.02197265625,719.8017578125,1060.35546875,1548.454345703125,2047.5850830078125,5830.6484375,150.94937133789062
5,0.0,0.004238998983055353,0.018720252439379692,0.05920540168881416,0.18766359984874725,0.4438924491405487,0.8188837170600891,9.89498519897461,11.134848594665527,11.213154792785645,11.800555229187012,12.730344772338867,13.06580924987793,16.30575942993164,17.322166442871094,18.3326416015625,19.916046142578125,19.585296630859375,21.71710968017578,21.541606903076172,29.18833351135254,33.278114318847656,32.39152526855469,41.22988510131836,58.90623092651367,94.40043640136719,112.27771759033203,150.38232421875,201.28506469726562,312.3217468261719,322.1216125488281,563.4947509765625,744.2815551757812,1049.266845703125,1471.2843017578125,3618.9189453125,105.45789337158203
6,0.0,0.0040099904872477055,0.019879654049873352,0.061380255967378616,0.18852223455905914,0.49717405438423157,0.939936101436615,9.772287368774414,10.758293151855469,11.791624069213867,12.200328826904297,12.214452743530273,12.738182067871094,16.082624435424805,17.49350929260254,18.020275115966797,19.7138671875,568.503173828125,593.1045532226562,593.0650634765625,579.9035034179688,569.3809204101562,579.7207641601562,602.9852905273438,594.80078125,617.3716430664062,711.764404296875,660.2861328125,739.37109375,774.697998046875,902.4276733398438,1055.1480712890625,1294.103515625,1575.0972900390625,2037.8304443359375,3803.670166015625,103.41551208496094
7,0.0,0.005820359569042921,0.028898365795612335,0.09631612151861191,0.2812606394290924,0.7572205066680908,1.4301129579544067,10.47746753692627,12.30064868927002,13.221014022827148,14.207205772399902,15.098377227783203,15.830924987792969,20.272056579589844,23.485137939453125,25.473236083984375,25.93131446838379,208.41331481933594,197.9601287841797,193.2533721923828,201.93875122070312,209.2512969970703,198.55401611328125,235.5516357421875,247.6930389404297,293.0794372558594,339.18695068359375,380.3802795410156,458.3548278808594,556.8583984375,652.4808959960938,1001.1806640625,1321.4190673828125,1777.634033203125,2494.821533203125,5765.50341796875,184.80393981933594
8,0.0,0.006338108330965042,0.032141610980033875,0.09794175624847412,0.31422972679138184,0.7498551607131958,1.5589747428894043,10.70641803741455,12.583780288696289,13.745774269104004,13.533811569213867,15.874324798583984,15.502301216125488,22.12034797668457,24.616851806640625,23.637779235839844,25.761518478393555,2159.056396484375,2030.2379150390625,2408.871826171875,2110.36474609375,2097.210205078125,2273.220947265625,2186.821533203125,2242.70849609375,2230.9072265625,2263.1669921875,2405.324951171875,2514.19580078125,2628.096435546875,2614.104736328125,2925.59375,3175.4892578125,3544.182373046875,4410.90185546875,6023.3984375,187.60894775390625
9,0.0,0.004753034096211195,0.024900304153561592,0.0804242417216301,0.26751765608787537,0.6129140853881836,1.135575771331787,10.939436912536621,12.007485389709473,13.40818977355957,13.89062786102295,13.429505348205566,14.199243545532227,18.982524871826172,19.30802345275879,22.607637405395508,22.52857780456543,23.605262756347656,27.202213287353516,27.232080459594727,35.2476921081543,37.39151382446289,38.80998611450195,50.8228759765625,72.4233169555664,117.2502212524414,149.5149688720703,168.71310424804688,252.03646850585938,323.1649475097656,385.2555236816406,699.8577880859375,913.0653076171875,1349.0440673828125,1862.65234375,4648.7001953125,135.07481384277344
10,0.0,0.004816414322704077,0.024623699486255646,0.07458150386810303,0.25099071860313416,0.5996036529541016,1.1528149843215942,10.449085235595703,11.80272102355957,12.758955955505371,12.921549797058105,13.814903259277344,14.721295356750488,17.866226196289062,20.66982078552246,21.76219940185547,22.36433982849121,22.605031967163086,25.24436378479004,27.097991943359375,31.906482696533203,35.61650848388672,39.39260482788086,53.14395523071289,62.325252532958984,110.68578338623047,141.8339080810547,163.8881378173828,242.72744750976562,290.4040832519531,402.10968017578125,681.27783203125,894.1834106445312,1321.177490234375,1806.0140380859375,4422.90771484375,139.37411499023438
11,0.0,0.004839337430894375,0.024831512942910194,0.07907504588365555,0.2526530623435974,0.6539314389228821,1.2554141283035278,11.475447654724121,11.555949211120605,12.543336868286133,13.810154914855957,14.03000545501709,14.25634765625,19.518136978149414,20.321014404296875,22.291610717773438,21.706560134887695,1191.2930908203125,1180.7587890625,1121.3409423828125,1199.3779296875,1244.5743408203125,1254.518310546875,1132.83984375,1165.6907958984375,1366.891845703125,1353.2369384765625,1368.0323486328125,1451.007568359375,1428.665771484375,1497.93603515625,1978.6563720703125,2202.705078125,2734.713134765625,3108.66845703125,5234.25341796875,135.7925567626953
12,0.0,0.004745727404952049,0.024253226816654205,0.07489800453186035,0.2590923309326172,0.6153604984283447,1.0768039226531982,10.217225074768066,12.377331733703613,13.072752952575684,13.886215209960938,13.912615776062012,15.375184059143066,19.199588775634766,20.113325119018555,20.888912200927734,22.932992935180664,24.33037567138672,25.603418350219727,27.677597045898438,32.951141357421875,38.489845275878906,40.26982879638672,51.67234802246094,69.27076721191406,114.87844848632812,146.9758758544922,178.60751342773438,233.56280517578125,324.8836364746094,399.5295104980469,683.1077880859375,808.4563598632812,1351.232177734375,1860.4805908203125,4897.57421875,134.4627227783203
13,0.0,0.005034523084759712,0.02518749050796032,0.07742555439472198,0.25598952174186707,0.6677350401878357,1.180862307548523,10.864906311035156,11.773032188415527,12.632195472717285,13.19935417175293,13.905252456665039,15.31851863861084,18.891376495361328,20.448808670043945,21.597414016723633,23.063875198364258,146.1550750732422,146.5500030517578,150.4783477783203,151.80772399902344,159.02859497070312,153.00775146484375,169.53590393066406,184.82054138183594,238.9008331298828,265.13818359375,316.271484375,383.4067687988281,444.9977722167969,515.0463256835938,773.2537841796875,1024.6500244140625,1465.1812744140625,2004.3193359375,5267.96533203125,139.9893035888672
14,0.0,0.005523132625967264,0.02805745042860508,0.08563457429409027,0.2816123366355896,0.6990538835525513,1.222508430480957,11.451905250549316,12.4550199508667,12.563495635986328,13.802932739257812,14.054200172424316,16.128934860229492,18.15848159790039,21.380006790161133,23.376955032348633,22.98874282836914,156.91943359375,175.73753356933594,177.65911865234375,186.74171447753906,176.71743774414062,182.391845703125,202.2499542236328,223.11734008789062,279.63433837890625,320.6339416503906,335.5766906738281,423.3157043457031,531.9564208984375,577.904052734375,912.2494506835938,1178.6455078125,1854.7451171875,2312.099365234375,5300.99560546875,156.34898376464844
