,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37
0,0.0,8.489398896927014e-05,0.0002257593732792884,0.0004877873871009797,0.0009101503528654575,0.0017776761669665575,0.002961075631901622,4.280387878417969,4.548693656921387,4.1722283363342285,4.626888275146484,4.181461811065674,4.258230686187744,4.331762313842773,4.184423446655273,4.312052249908447,4.442814826965332,4.769606113433838,4.490118503570557,4.8956780433654785,4.976163387298584,4.61108922958374,5.337123870849609,5.106712341308594,5.194743633270264,5.783224105834961,5.419680595397949,6.076411247253418,6.8491010665893555,7.431299686431885,8.407222747802734,9.869873046875,12.202574729919434,15.64396858215332,19.545743942260742,27.498748779296875,0.4043268859386444
1,0.0,7.569837907794863e-05,0.0002112476504407823,0.00046232203021645546,0.000835781276691705,0.0016140862135216594,0.0027186707593500614,4.298199653625488,4.370907306671143,4.318286418914795,4.385827541351318,4.170874118804932,4.326651096343994,4.347377300262451,4.1702117919921875,4.4620208740234375,4.200743675231934,4.549543380737305,4.798569202423096,4.663506984710693,5.0750813484191895,4.976764678955078,4.977696418762207,5.184550762176514,5.218591690063477,5.338223934173584,5.747631072998047,6.037301540374756,6.977025508880615,7.792020797729492,8.734857559204102,10.302728652954102,12.246413230895996,15.589431762695312,20.118144989013672,30.652708053588867,0.43891066312789917
2,0.0,9.619251068215817e-05,0.00027233411674387753,0.0005725036025978625,0.0010178610682487488,0.001977343112230301,0.003327996237203479,4.188929080963135,4.36040735244751,4.237400531768799,4.2155022621154785,4.62628698348999,4.096248149871826,4.21225643157959,4.576659202575684,4.505556106567383,3.9908554553985596,21.844345092773438,21.75176429748535,22.985185623168945,21.419511795043945,20.133337020874023,20.347652435302734,20.306318283081055,19.729450225830078,20.093366622924805,21.173809051513672,22.730440139770508,22.91923713684082,21.899005889892578,24.399900436401367,27.342653274536133,28.416135787963867,32.59467697143555,36.73402404785156,30.19049835205078,0.4347304403781891
3,0.0,9.808962204260752e-05,0.0002691927074920386,0.0005609593936242163,0.0010209463071078062,0.002051696414127946,0.0033871829509735107,4.338425159454346,4.546659469604492,4.047109603881836,4.2624287605285645,4.2415266036987305,4.522241115570068,4.332851409912109,4.401154041290283,4.073557376861572,4.097685813903809,4.737271308898926,4.892826557159424,4.58843994140625,4.777052879333496,4.876078128814697,5.018564224243164,4.998712539672852,5.432281494140625,5.376072406768799,5.949316501617432,6.209545612335205,6.777198791503906,7.850556373596191,8.478718757629395,9.908401489257812,11.531938552856445,15.538895606994629,19.79682159423828,29.65079689025879,0.3820936977863312
4,0.0,0.00010605827992549166,0.0002758490445557982,0.0005584061145782471,0.0010777395218610764,0.002143716439604759,0.0036051480565220118,4.155985355377197,3.938633441925049,4.443673133850098,4.277848243713379,4.1834635734558105,4.202160358428955,4.342572212219238,4.192763328552246,4.4145941734313965,4.2943196296691895,4.846817970275879,5.142441749572754,5.00520133972168,4.839389801025391,5.074653625488281,4.864226818084717,5.0969085693359375,5.441248893737793,5.287972450256348,6.008669376373291,6.076871871948242,7.053721904754639,8.154511451721191,8.412775039672852,10.665578842163086,12.470163345336914,16.3673095703125,21.124704360961914,33.214107513427734,0.5265299081802368
5,0.0,8.096369856502861e-05,0.000222463917452842,0.00048632518155500293,0.0008760339114814997,0.0016293777152895927,0.0027105147019028664,3.9057650566101074,4.437352657318115,4.084043979644775,4.235062599182129,4.372223854064941,4.358048439025879,4.082259178161621,4.068734169006348,4.440772533416748,4.296383380889893,4.721908092498779,4.713595867156982,4.734938621520996,4.579403400421143,4.608740329742432,5.287033557891846,5.451866149902344,5.180525302886963,5.2600998878479,6.142230987548828,6.145133972167969,7.203615665435791,7.759809970855713,8.249649047851562,10.002416610717773,12.245819091796875,15.231508255004883,19.520387649536133,28.745635986328125,0.42659077048301697
6,0.0,7.643615390406922e-05,0.00021535133419092745,0.00045156481792218983,0.0008395825861953199,0.0015549390809610486,0.0025844851043075323,4.203206539154053,4.323964595794678,4.092006206512451,4.446802139282227,4.218677043914795,4.586038589477539,4.2454094886779785,4.357280254364014,4.502928733825684,4.558376312255859,8.545660972595215,8.980844497680664,7.9155402183532715,9.31342887878418,9.188794136047363,9.388954162597656,9.973939895629883,9.24929141998291,9.648873329162598,9.686114311218262,10.775060653686523,10.942533493041992,12.598381042480469,13.091267585754395,13.894586563110352,16.519912719726562,19.95263671875,24.504438400268555,32.92721939086914,0.4948636293411255
7,0.0,0.00010268187907058746,0.00027066984330303967,0.0005566852050833404,0.001026319107040763,0.0020104304421693087,0.0033761269878596067,3.9910812377929688,4.158717155456543,4.3885908126831055,4.226837158203125,4.113609790802002,3.941997528076172,4.331482887268066,4.559319496154785,4.377856731414795,4.15410852432251,5.389834880828857,5.774917125701904,5.974580764770508,5.867336750030518,5.607828617095947,6.075169563293457,6.205081462860107,6.199040412902832,6.427789211273193,6.997680187225342,7.408328533172607,8.020648002624512,8.848896980285645,9.904143333435059,11.447930335998535,14.718768119812012,18.469436645507812,23.914623260498047,39.960540771484375,0.5719646215438843
8,0.0,0.00010935676255030558,0.00030124338809400797,0.0006002114387229085,0.0011437998618930578,0.0022226946894079447,0.003723149886354804,4.206931114196777,4.427546977996826,4.003222465515137,4.441955089569092,4.136420249938965,4.427825927734375,4.482190132141113,4.48759126663208,4.567969799041748,4.026211738586426,5.644340991973877,5.748006343841553,5.378513813018799,5.876396179199219,5.990712642669678,6.022287368774414,6.296111583709717,6.548826217651367,6.373505592346191,6.763690948486328,7.074820518493652,8.083073616027832,9.140360832214355,9.95122241973877,11.976330757141113,13.415453910827637,17.558265686035156,24.131298065185547,36.86570358276367,0.5252218246459961
9,0.0,9.642333316151053e-05,0.00025388950598426163,0.000549083692021668,0.0010329768992960453,0.0020740109030157328,0.0034610372968018055,4.227449417114258,4.222238063812256,4.123274803161621,4.517759323120117,4.504329204559326,4.294492244720459,4.116274356842041,4.1360859870910645,4.294358253479004,4.418956279754639,4.746268272399902,4.649643421173096,4.756896495819092,5.221067428588867,4.851235866546631,4.9733195304870605,5.484716892242432,5.2792277336120605,5.43560791015625,5.496702194213867,6.001620292663574,7.076263904571533,7.520514965057373,8.692516326904297,10.086041450500488,12.241620063781738,16.089752197265625,20.458614349365234,31.38268280029297,0.40157026052474976
10,0.0,9.363050776300952e-05,0.0002395750634605065,0.0005161423468962312,0.0009606786770746112,0.0019247892778366804,0.0033171207178384066,4.4411702156066895,4.225579261779785,4.255685329437256,4.226794719696045,4.430574417114258,4.316531658172607,4.591680526733398,4.520679950714111,4.26608943939209,4.134774684906006,4.991024971008301,4.946235656738281,5.049880504608154,4.722483158111572,4.977083683013916,5.095734596252441,5.380363941192627,5.195565223693848,5.415263652801514,5.808707237243652,6.043514251708984,6.8046555519104,7.831615447998047,8.30516242980957,10.212535858154297,11.98413372039795,16.098705291748047,20.021268844604492,29.050838470458984,0.37459492683410645
11,0.0,8.843948307912797e-05,0.0002486513403709978,0.0005275063449516892,0.0010086029069498181,0.001976737752556801,0.0032359149772673845,4.343046188354492,4.212784290313721,4.461614608764648,3.8013768196105957,4.417727947235107,4.180568695068359,4.222052097320557,4.237593173980713,4.2066121101379395,4.5660295486450195,13.649978637695312,14.490557670593262,13.537651062011719,13.24984359741211,14.290226936340332,13.239004135131836,13.253582000732422,14.043269157409668,14.13769817352295,15.510579109191895,15.520846366882324,15.426048278808594,17.57686424255371,17.939165115356445,19.214282989501953,22.204614639282227,25.404003143310547,30.46409034729004,30.707141876220703,0.40145906805992126
12,0.0,9.628913539927453e-05,0.00025836616987362504,0.0005639040609821677,0.001010202569887042,0.0019371055532246828,0.003185182809829712,4.407111644744873,4.052151203155518,4.117307662963867,4.185979843139648,4.480325222015381,4.368097305297852,3.943467378616333,4.540149211883545,4.139933109283447,4.273563861846924,4.8933234214782715,4.7439141273498535,4.756908416748047,4.9833292961120605,4.824550151824951,5.252387523651123,5.207526683807373,5.770889759063721,5.504736423492432,6.137162208557129,6.339852333068848,6.881354808807373,7.613757133483887,8.477344512939453,10.007242202758789,12.779354095458984,16.50107192993164,20.66008758544922,30.70656394958496,0.39773523807525635
13,0.0,9.392676292918622e-05,0.0002598227874841541,0.0005530351772904396,0.0010356047423556447,0.0020090925972908735,0.0033460836857557297,4.355584144592285,4.299057483673096,4.283770561218262,4.124490261077881,3.877506732940674,4.329806804656982,4.60916805267334,4.302652359008789,4.475584030151367,4.1366682052612305,14.256719589233398,14.844264030456543,14.000985145568848,12.472607612609863,14.681170463562012,15.037357330322266,13.662278175354004,15.10835075378418,15.163649559020996,16.022024154663086,15.418344497680664,15.894071578979492,16.16914176940918,17.42800521850586,18.738866806030273,21.558547973632812,25.9859619140625,32.27967071533203,36.5787353515625,0.5004804134368896
14,0.0,9.386402962263674e-05,0.00025346866459585726,0.0005433885380625725,0.0009997014421969652,0.001930240192450583,0.0032497106585651636,4.367668151855469,4.410909175872803,4.144560813903809,4.221364498138428,4.292334079742432,4.511516094207764,4.4203362464904785,4.363112926483154,4.3692169189453125,4.333578109741211,5.760124206542969,5.29808235168457,5.447544574737549,5.5763397216796875,5.928555488586426,5.803574562072754,5.6527099609375,6.4332380294799805,6.2814836502075195,6.698623180389404,6.937180042266846,7.508395671844482,8.261981010437012,9.562357902526855,11.24753189086914,13.47793197631836,17.786657333374023,21.900903701782227,33.466251373291016,0.47102871537208557
15,0.0,0.00010299191490048543,0.00027875398518517613,0.000551205244846642,0.0010347445495426655,0.001963431015610695,0.0033034326042979956,4.425112724304199,4.384429454803467,4.390443801879883,4.020129203796387,4.0689167976379395,4.0500946044921875,4.142024040222168,4.1419572830200195,4.259315490722656,5.062058925628662,14.18523120880127,13.40958309173584,14.631780624389648,13.72995662689209,13.931939125061035,13.699834823608398,15.446765899658203,14.735309600830078,15.486305236816406,15.05252456665039,14.344961166381836,16.084335327148438,16.669872283935547,18.135257720947266,21.30394172668457,22.255373001098633,25.69841957092285,29.599702835083008,31.545745849609375,0.4330367147922516
16,0.0,0.00010152186587220058,0.00027992227114737034,0.0006159933982416987,0.0010863585630431771,0.0019515457097440958,0.003174799494445324,4.630073547363281,4.14405632019043,4.138394832611084,4.539517402648926,4.421840667724609,3.8707292079925537,4.353446006774902,4.094546318054199,4.264046669006348,4.647080421447754,14.277883529663086,14.501771926879883,14.360671043395996,14.066619873046875,13.907803535461426,14.227290153503418,14.110672950744629,15.115266799926758,14.258336067199707,15.283055305480957,15.757801055908203,15.322464942932129,15.78326416015625,17.85097312927246,18.883785247802734,21.47727394104004,23.026485443115234,27.88005256652832,30.39004898071289,0.42866814136505127
17,0.0,8.437806536676362e-05,0.0002440811658743769,0.0005096226232126355,0.0009477727580815554,0.001750798663124442,0.0028494426514953375,4.5593647956848145,3.719130754470825,4.459782123565674,4.2034149169921875,4.420275688171387,4.291896343231201,4.205144882202148,4.001568794250488,4.812143802642822,4.345613956451416,4.905076503753662,4.735926151275635,4.848968029022217,4.673861503601074,4.950555801391602,5.070833683013916,5.149638652801514,5.379899024963379,5.602326393127441,5.697124004364014,6.407451629638672,7.00307559967041,7.78847599029541,8.294981002807617,10.673866271972656,12.019152641296387,15.079707145690918,19.195777893066406,27.87816047668457,0.39499181509017944
18,0.0,9.972370025934651e-05,0.0002810432342812419,0.0005594843532890081,0.0010454343864694238,0.001986489165574312,0.0033690722193568945,4.515333652496338,4.170632839202881,4.249088287353516,4.075051307678223,4.436196327209473,4.270392417907715,4.178271770477295,4.161009788513184,4.522961616516113,3.792282819747925,4.876370906829834,4.902683258056641,4.750371932983398,5.051826477050781,4.722878456115723,5.0544023513793945,5.113773822784424,5.337532043457031,5.376094818115234,6.0368123054504395,6.435913562774658,6.862008094787598,7.596376419067383,8.401106834411621,10.369805335998535,12.323092460632324,15.656022071838379,20.217132568359375,30.30178451538086,0.43837177753448486
19,0.0,8.585370233049616e-05,0.00026077486108988523,0.0005520910490304232,0.000960915582254529,0.0018282238161191344,0.00302886706776917,4.0164875984191895,4.441905975341797,4.193892002105713,4.293300151824951,4.140711784362793,4.183010101318359,4.460882186889648,4.437533378601074,4.3770294189453125,4.470034599304199,279.5052490234375,229.65628051757812,238.59158325195312,235.9805450439453,217.64329528808594,231.68460083007812,224.1478729248047,241.64727783203125,233.2249755859375,240.22042846679688,248.80967712402344,236.57957458496094,245.46298217773438,257.2308349609375,235.13560485839844,230.84344482421875,240.1220703125,268.9970703125,33.2074089050293,0.49334535002708435
20,0.0,9.855552343651652e-05,0.00026027532294392586,0.0005464995629154146,0.0010093004675582051,0.001908941543661058,0.00319838710129261,4.306621551513672,4.469996452331543,4.136687755584717,3.906360626220703,4.361964702606201,4.146193504333496,4.349424839019775,4.222231388092041,4.395411968231201,4.485551357269287,8.944701194763184,9.2313871383667,9.061058044433594,8.907331466674805,8.655390739440918,8.365803718566895,10.283154487609863,9.015523910522461,9.434652328491211,10.353426933288574,10.653908729553223,10.513469696044922,11.674756050109863,12.947073936462402,15.451394081115723,16.991844177246094,20.997949600219727,25.510013580322266,30.70171356201172,0.42642250657081604
